model_name,type_alg,hopper,n_episodes,trained_model,baseline,gamma,optim_lr,layer_size,save_every,random_state,returns,returns_AvgLast,returns_AvgBeginning,times,times_AvgLast,times_AvgBeginning,tot_time
Reinforce_500_b0_hS_rs42_250619_19-50-04,0,S,500,,0,0.99,0.001,64,50,42,"[np.float64(14.78829173696702), np.float64(12.198858640340514), np.float64(6.788507433818838), np.float64(6.996958529053136), np.float64(6.002313215225482), np.float64(9.558045120419887), np.float64(9.400321327861338), np.float64(6.051194375251742), np.float64(5.123152445134362), np.float64(18.198914935323717)]","[np.float64(3.2087726077151357), np.float64(7.594240492532632), np.float64(8.51711079749877), np.float64(8.529177647734345), np.float64(9.919239877859063), np.float64(11.713208251685774), np.float64(12.549522716425345), np.float64(15.667379406381365), np.float64(19.423249240528513), np.float64(19.44584268357198)]","[np.float64(6.417545215430271), np.float64(7.594240492532631), np.float64(7.817255603475933), np.float64(8.061709070133485), np.float64(8.658049313229188), np.float64(9.278875463984251), np.float64(9.769898856999507), np.float64(10.87600144958352), np.float64(11.915087831117065), np.float64(12.589969696381214)]","[0.07874798774719238, 0.09868264198303223, 0.0720367431640625, 0.08846735954284668, 0.09247183799743652, 0.10449361801147461, 0.08889222145080566, 0.0867304801940918, 0.12014365196228027, 0.12289047241210938]","[np.float64(0.011807992458343505), np.float64(0.023737320899963377), np.float64(0.023521916866302492), np.float64(0.023625197410583495), np.float64(0.02620628833770752), np.float64(0.028919711112976074), np.float64(0.030206618309020997), np.float64(0.0315423583984375), np.float64(0.033973782062530516), np.float64(0.03713268756866455)]","[0.023615984916687018, 0.02373732089996338, 0.02355327288309735, 0.02368125915527344, 0.02461447906494143, 0.025427409807841004, 0.026212233134678447, 0.026956146955490128, 0.02793702178531224, 0.02899145507812501]",14.799760103225708
Reinforce_500_b0_hS_rs35_250619_19-52-57,0,S,500,,0,0.99,0.001,64,50,35,"[np.float64(13.159011393724823), np.float64(5.424051166049443), np.float64(7.4972539233508275), np.float64(10.64294196061734), np.float64(17.10711217130696), np.float64(6.463637442421622), np.float64(7.951897083642301), np.float64(9.6525213618799), np.float64(15.785360197473823), np.float64(21.06867328085717)]","[np.float64(6.000834326086902), np.float64(10.994243930132482), np.float64(10.098757507187948), np.float64(12.431040164499777), np.float64(13.874199593565672), np.float64(13.702737145507992), np.float64(14.559610584793937), np.float64(14.927683439889359), np.float64(18.468903824743222), np.float64(26.280051182713486)]","[np.float64(12.001668652173798), np.float64(10.99424393013249), np.float64(10.733061222183238), np.float64(11.712642047316132), np.float64(11.989516570736214), np.float64(12.376007080046758), np.float64(12.723829146181279), np.float64(13.01392617000741), np.float64(14.000512408083939), np.float64(15.667151172548627)]","[0.17032361030578613, 0.14455342292785645, 0.1340181827545166, 0.1513686180114746, 0.1875150203704834, 0.11558723449707031, 0.16344118118286133, 0.12604331970214844, 0.1465458869934082, 0.20500946044921875]","[np.float64(0.04909863233566284), np.float64(0.09058838844299316), np.float64(0.0882555079460144), np.float64(0.11273483991622925), np.float64(0.11394678354263306), np.float64(0.09848287105560302), np.float64(0.10269867420196534), np.float64(0.10432079553604126), np.float64(0.12011231422424316), np.float64(0.1622094988822937)]","[0.09819726467132572, 0.09058838844299322, 0.09156942685445162, 0.10166161417961125, 0.10052036952972417, 0.10060203313827516, 0.10114274229322158, 0.10153172373771666, 0.1053582027223375, 0.1136672787666321]",57.327861070632935
