model_name,type_alg,hopper,n_episodes,trained_model,baseline,gamma,optim_lr,layer_size,save_every,random_state,returns,returns_AvgLast,returns_AvgBeginning,times,times_AvgLast,times_AvgBeginning,tot_time
Reinforce_500_b0_hS_rs42_250612_19-02-40,0,S,500,,0,0.99,0.001,64,50,42,"[np.float64(2.2717101486430202), np.float64(1.9577513062232097), np.float64(5.039399414123466), np.float64(2.0014802423847233), np.float64(2.7782151597796236), np.float64(6.4093321150989855), np.float64(9.644588303432636), np.float64(2.0423534428755143), np.float64(0.6681533618757287), np.float64(6.051360941424252)]","[np.float64(1.510390055698307), np.float64(3.776146169186985), np.float64(3.7193328812654003), np.float64(2.6713643624659396), np.float64(3.456350710869167), np.float64(4.970177696759822), np.float64(6.138982342339814), np.float64(5.7641809172759295), np.float64(5.05834405284023), np.float64(5.105620838990602)]","[np.float64(3.0207801113966135), np.float64(3.776146169186986), np.float64(3.4864819579758066), np.float64(3.2237552658264654), np.float64(3.4744294591331526), np.float64(3.8058960761375835), np.float64(4.2357302829064825), np.float64(4.295467286422167), np.float64(4.418533342891753), np.float64(4.457497996935851)]","[0.007005214691162109, 0.010197639465332031, 0.0077321529388427734, 0.007767438888549805, 0.007884502410888672, 0.013707876205444336, 0.011444091796875, 0.011246919631958008, 0.005904197692871094, 0.010562658309936523]","[np.float64(0.00662783145904541), np.float64(0.010798053741455078), np.float64(0.008428220748901366), np.float64(0.00787581443786621), np.float64(0.00846916675567627), np.float64(0.009888582229614258), np.float64(0.01108804225921631), np.float64(0.01094235897064209), np.float64(0.009897255897521972), np.float64(0.009204180240631103)]","[0.013255662918090817, 0.01079805374145508, 0.01003736813863119, 0.009336934089660652, 0.009410087585449227, 0.00952081680297852, 0.009889503206525534, 0.009876202344894424, 0.009891226026746976, 0.009741797924041765]",4.982138156890869
Reinforce_1000_b0_hS_rs42_250612_19-03-08,0,S,1000,,0,0.99,0.001,64,50,42,"[np.float64(2.2717101486430202), np.float64(1.9577513062232097), np.float64(5.039399414123466), np.float64(2.0014802423847233), np.float64(2.7782151597796236), np.float64(6.4093321150989855), np.float64(9.644588303432636), np.float64(2.0423534428755143), np.float64(0.6681533618757287), np.float64(6.051360941424252), np.float64(-0.045136849280780655), np.float64(48.07867027203167), np.float64(23.159296811521124), np.float64(10.536459641717713), np.float64(44.852713173449615), np.float64(45.5213795472895), np.float64(39.70483498678186), np.float64(40.95661579261454), np.float64(50.4007980351204), np.float64(54.58085929917083)]","[np.float64(1.510390055698307), np.float64(3.776146169186985), np.float64(3.7193328812654003), np.float64(2.6713643624659396), np.float64(3.456350710869167), np.float64(4.970177696759822), np.float64(6.138982342339814), np.float64(5.7641809172759295), np.float64(5.05834405284023), np.float64(5.105620838990602), np.float64(7.175616978598486), np.float64(14.001159893347944), np.float64(21.029204404257747), np.float64(25.058196895989028), np.float64(27.783629327966246), np.float64(30.191681503233976), np.float64(36.19376372285496), np.float64(39.17015645991703), np.float64(38.99455990802837), np.float64(42.26426337205754)]","[np.float64(3.0207801113966135), np.float64(3.776146169186986), np.float64(3.4864819579758066), np.float64(3.2237552658264654), np.float64(3.4744294591331526), np.float64(3.8058960761375835), np.float64(4.2357302829064825), np.float64(4.295467286422167), np.float64(4.418533342891753), np.float64(4.457497996935851), np.float64(4.919821276656612), np.float64(6.048108313004527), np.float64(7.398187911672169), np.float64(8.763835253430884), np.float64(10.116246767178051), np.float64(11.44231603465628), np.float64(13.184189938434157), np.float64(14.523187193018583), np.float64(15.901070987865134), np.float64(17.297294810922477)]","[0.008130788803100586, 0.007768392562866211, 0.007791996002197266, 0.007478475570678711, 0.0063037872314453125, 0.010380029678344727, 0.011665821075439453, 0.011334419250488281, 0.006335020065307617, 0.009176254272460938, 0.0062408447265625, 0.0204010009765625, 0.016047954559326172, 0.010290861129760742, 0.02451324462890625, 0.029574155807495117, 0.018192052841186523, 0.01998734474182129, 0.022086381912231445, 0.02809309959411621]","[np.float64(0.004071750640869141), np.float64(0.008841907978057862), np.float64(0.008375251293182373), np.float64(0.007037417888641357), np.float64(0.007893774509429932), np.float64(0.00948049783706665), np.float64(0.01061286687850952), np.float64(0.010227847099304199), np.float64(0.009307658672332764), np.float64(0.009101402759552003), np.float64(0.009013724327087403), np.float64(0.010551424026489257), np.float64(0.013205914497375489), np.float64(0.014805908203125), np.float64(0.01616142988204956), np.float64(0.01762296199798584), np.float64(0.020712354183197022), np.float64(0.022386748790740967), np.float64(0.0206653356552124), np.float64(0.019573745727539064)]","[0.008143501281738276, 0.008841907978057863, 0.008298001289367675, 0.007939662933349603, 0.008136310577392579, 0.008453274567921965, 0.008843898091997423, 0.008896917700767518, 0.008946955998738609, 0.008937814712524422, 0.00895909569480203, 0.009206749598185224, 0.009612452433659482, 0.010006629398890904, 0.010485649426778163, 0.01095867097377777, 0.011688791162827434, 0.012228457397884805, 0.012633690583078498, 0.012962986230850236]",13.140541791915894
Reinforce_1000_b0_hS_rs42_250612_19-04-39,0,S,1000,,0,0.99,0.001,64,50,42,"[np.float64(2.2717101486430202), np.float64(1.9577513062232097), np.float64(5.039399414123466), np.float64(2.0014802423847233), np.float64(2.7782151597796236), np.float64(6.4093321150989855), np.float64(9.644588303432636), np.float64(2.0423534428755143), np.float64(0.6681533618757287), np.float64(6.051360941424252), np.float64(-0.045136849280780655), np.float64(48.07867027203167), np.float64(23.159296811521124), np.float64(10.536459641717713), np.float64(44.852713173449615), np.float64(45.5213795472895), np.float64(39.70483498678186), np.float64(40.95661579261454), np.float64(50.4007980351204), np.float64(54.58085929917083)]","[np.float64(1.510390055698307), np.float64(3.776146169186985), np.float64(3.7193328812654003), np.float64(2.6713643624659396), np.float64(3.456350710869167), np.float64(4.970177696759822), np.float64(6.138982342339814), np.float64(5.7641809172759295), np.float64(5.05834405284023), np.float64(5.105620838990602), np.float64(7.175616978598486), np.float64(14.001159893347944), np.float64(21.029204404257747), np.float64(25.058196895989028), np.float64(27.783629327966246), np.float64(30.191681503233976), np.float64(36.19376372285496), np.float64(39.17015645991703), np.float64(38.99455990802837), np.float64(42.26426337205754)]","[np.float64(3.0207801113966135), np.float64(3.776146169186986), np.float64(3.4864819579758066), np.float64(3.2237552658264654), np.float64(3.4744294591331526), np.float64(3.8058960761375835), np.float64(4.2357302829064825), np.float64(4.295467286422167), np.float64(4.418533342891753), np.float64(4.457497996935851), np.float64(4.919821276656612), np.float64(6.048108313004527), np.float64(7.398187911672169), np.float64(8.763835253430884), np.float64(10.116246767178051), np.float64(11.44231603465628), np.float64(13.184189938434157), np.float64(14.523187193018583), np.float64(15.901070987865134), np.float64(17.297294810922477)]","[0.006969928741455078, 0.007619619369506836, 0.00686192512512207, 0.008302927017211914, 0.008770942687988281, 0.010908842086791992, 0.01146245002746582, 0.009617805480957031, 0.006725788116455078, 0.01170659065246582, 0.007181644439697266, 0.030319690704345703, 0.01931476593017578, 0.01147150993347168, 0.023875713348388672, 0.02921915054321289, 0.018166780471801758, 0.02546095848083496, 0.018842458724975586, 0.02335333824157715]","[np.float64(0.004047226905822754), np.float64(0.007888584136962891), np.float64(0.007241964340209961), np.float64(0.006989212036132813), np.float64(0.008166899681091308), np.float64(0.009677166938781739), np.float64(0.010841097831726074), np.float64(0.010344905853271484), np.float64(0.009565808773040772), np.float64(0.009178128242492676), np.float64(0.009175300598144531), np.float64(0.011670143604278564), np.float64(0.015789542198181152), np.float64(0.017720339298248292), np.float64(0.01779360055923462), np.float64(0.01895280122756958), np.float64(0.021066939830780028), np.float64(0.02159550666809082), np.float64(0.020615234375), np.float64(0.020268774032592772)]","[0.008094453811645502, 0.007888584136962891, 0.007526127497355143, 0.007438898086547849, 0.007782436370849607, 0.008184987703959142, 0.00865633964538574, 0.00872496724128723, 0.008858443895975747, 0.008815599441528318, 0.008916054205460978, 0.009291356801986684, 0.009973513896648693, 0.010495497158595494, 0.01101619211832683, 0.011552660167217267, 0.012198633025674262, 0.01266853200064765, 0.013084591062445385, 0.013428556203842153]",13.631006002426147
Reinforce_1000_b0_hS_rs42_250612_19-19-55,0,S,1000,,0,0.99,0.001,64,50,42,"[np.float64(2.2717101486430202), np.float64(1.9577513062232097), np.float64(5.039399414123466), np.float64(2.0014802423847233), np.float64(2.7782151597796236), np.float64(6.4093321150989855), np.float64(9.644588303432636), np.float64(2.0423534428755143), np.float64(0.6681533618757287), np.float64(6.051360941424252), np.float64(-0.045136849280780655), np.float64(48.07867027203167), np.float64(23.159296811521124), np.float64(10.536459641717713), np.float64(44.852713173449615), np.float64(45.5213795472895), np.float64(39.70483498678186), np.float64(40.95661579261454), np.float64(50.4007980351204), np.float64(54.58085929917083)]","[np.float64(1.510390055698307), np.float64(3.776146169186985), np.float64(3.7193328812654003), np.float64(2.6713643624659396), np.float64(3.456350710869167), np.float64(4.970177696759822), np.float64(6.138982342339814), np.float64(5.7641809172759295), np.float64(5.05834405284023), np.float64(5.105620838990602), np.float64(7.175616978598486), np.float64(14.001159893347944), np.float64(21.029204404257747), np.float64(25.058196895989028), np.float64(27.783629327966246), np.float64(30.191681503233976), np.float64(36.19376372285496), np.float64(39.17015645991703), np.float64(38.99455990802837), np.float64(42.26426337205754)]","[np.float64(3.0207801113966135), np.float64(3.776146169186986), np.float64(3.4864819579758066), np.float64(3.2237552658264654), np.float64(3.4744294591331526), np.float64(3.8058960761375835), np.float64(4.2357302829064825), np.float64(4.295467286422167), np.float64(4.418533342891753), np.float64(4.457497996935851), np.float64(4.919821276656612), np.float64(6.048108313004527), np.float64(7.398187911672169), np.float64(8.763835253430884), np.float64(10.116246767178051), np.float64(11.44231603465628), np.float64(13.184189938434157), np.float64(14.523187193018583), np.float64(15.901070987865134), np.float64(17.297294810922477)]","[0.008254766464233398, 0.009701251983642578, 0.0072803497314453125, 0.009827375411987305, 0.007740020751953125, 0.009942770004272461, 0.016251325607299805, 0.010158300399780273, 0.0054934024810791016, 0.013173341751098633, 0.0066874027252197266, 0.020946502685546875, 0.014075279235839844, 0.019757986068725586, 0.021406888961791992, 0.024090051651000977, 0.01659417152404785, 0.02025151252746582, 0.023066043853759766, 0.02382373809814453]","[np.float64(0.006255643367767334), np.float64(0.01128587007522583), np.float64(0.00915475845336914), np.float64(0.007851154804229736), np.float64(0.008406622409820557), np.float64(0.009596538543701173), np.float64(0.010888099670410156), np.float64(0.01075718641281128), np.float64(0.009813990592956543), np.float64(0.010025265216827393), np.float64(0.010722401142120362), np.float64(0.01184445858001709), np.float64(0.013764545917510987), np.float64(0.01595613479614258), np.float64(0.017372472286224364), np.float64(0.018064565658569336), np.float64(0.019348750114440916), np.float64(0.019999268054962157), np.float64(0.019510319232940675), np.float64(0.019401965141296388)]","[0.01251128673553466, 0.011285870075225832, 0.01027360121409099, 0.009568512439727785, 0.00952680969238282, 0.009577854474385587, 0.00991574968610492, 0.00987268745899201, 0.009893136554294156, 0.009903203010559072, 0.010043911933898914, 0.010226745605468737, 0.010616317162146926, 0.011045229775565003, 0.011517137845357262, 0.011922646760940566, 0.012438503994661232, 0.012820049126942958, 0.013182905598690649, 0.013478240728378317]",13.687493562698364
Reinforce_1000_b0_hS_rs42_250612_23-47-30,0,S,1000,,0,0.99,0.001,64,50,42,"[np.float64(3.9568956871028114), np.float64(4.160211071222086), np.float64(4.125237527048405), np.float64(4.972072622640682), np.float64(4.72768764227803), np.float64(4.828499951040294), np.float64(5.5327702681635635), np.float64(5.3081979470466285), np.float64(5.275553897440313), np.float64(6.9553639011061446), np.float64(5.539538992406391), np.float64(5.463381353562459), np.float64(6.833770135197422), np.float64(5.262039052203715), np.float64(7.499986523482431), np.float64(5.993074751406599), np.float64(5.034317724791084), np.float64(5.5282943852696915), np.float64(5.391316278595427), np.float64(46.02499338141873)]","[np.float64(2.6325135848231667), np.float64(8.734047536141473), np.float64(11.789560311404712), np.float64(9.752614036030506), np.float64(8.21774304298445), np.float64(6.566904270081738), np.float64(6.211501417321447), np.float64(7.281226749127613), np.float64(6.099922036410032), np.float64(5.762722051508964), np.float64(9.363979774238112), np.float64(10.214563805641086), np.float64(6.762243423216662), np.float64(7.07319256521306), np.float64(7.219818458688841), np.float64(6.65220067982529), np.float64(6.579956369642115), np.float64(7.005636202789273), np.float64(8.924208413780793), np.float64(11.817868868047846)]","[np.float64(5.265027169646333), np.float64(8.734047536141476), np.float64(9.614715930818585), np.float64(9.243330786085986), np.float64(9.055926775684922), np.float64(8.351188614084572), np.float64(8.24323381615251), np.float64(8.083698147845336), np.float64(7.766942309543069), np.float64(7.619502928578065), np.float64(8.05731275766944), np.float64(8.052013074755228), np.float64(7.858071321599782), np.float64(7.912181573392059), np.float64(7.772970939878325), np.float64(7.754683961696218), np.float64(7.632616284556415), np.float64(7.671456432928778), np.float64(7.768573350790562), np.float64(8.086097676440689)]","[0.04698967933654785, 0.04675102233886719, 0.032294273376464844, 0.03697848320007324, 0.08623933792114258, 0.02974224090576172, 0.03331255912780762, 0.03529977798461914, 0.035256147384643555, 0.04419088363647461, 0.05396676063537598, 0.03616952896118164, 0.04269075393676758, 0.05309486389160156, 0.04423880577087402, 0.04051065444946289, 0.028562307357788086, 0.07764053344726562, 0.1024179458618164, 0.11795926094055176]","[np.float64(0.026085786819458008), np.float64(0.07459736108779907), np.float64(0.08031986951828003), np.float64(0.058680808544158934), np.float64(0.055070748329162596), np.float64(0.047311348915100096), np.float64(0.0433070707321167), np.float64(0.04820141077041626), np.float64(0.04380105972290039), np.float64(0.043197786808013915), np.float64(0.06093497991561889), np.float64(0.06717768907546998), np.float64(0.051460330486297605), np.float64(0.06524801254272461), np.float64(0.06551330089569092), np.float64(0.04795351505279541), np.float64(0.04749472856521606), np.float64(0.05052672624588013), np.float64(0.06325040578842163), np.float64(0.0807145357131958)]","[0.05217157363891601, 0.07459736108779907, 0.0709371042251587, 0.066639084815979, 0.06459056186676024, 0.060196506182352755, 0.05850956439971926, 0.05719773232936864, 0.05524100780487063, 0.05439774322509767, 0.056276275461370304, 0.05652773420015972, 0.055535360849820706, 0.05777348824909761, 0.05686575285593674, 0.0565459915995598, 0.0557632794099696, 0.0558771843380399, 0.05655139797612246, 0.05836091947555547]",59.314311504364014
Reinforce_1000_b0_hS_rs42_250612_23-50-56,0,S,1000,,0,0.99,0.001,64,50,42,"[np.float64(3.9568956871028114), np.float64(4.160211071222086), np.float64(4.125237527048405), np.float64(4.972072622640682), np.float64(4.72768764227803), np.float64(4.828499951040294), np.float64(5.5327702681635635), np.float64(5.3081979470466285), np.float64(5.275553897440313), np.float64(6.9553639011061446), np.float64(5.539538992406391), np.float64(5.463381353562459), np.float64(6.833770135197422), np.float64(5.262039052203715), np.float64(7.499986523482431), np.float64(5.993074751406599), np.float64(5.034317724791084), np.float64(5.5282943852696915), np.float64(5.391316278595427), np.float64(46.02499338141873)]","[np.float64(2.6325135848231667), np.float64(8.734047536141473), np.float64(11.789560311404712), np.float64(9.752614036030506), np.float64(8.21774304298445), np.float64(6.566904270081738), np.float64(6.211501417321447), np.float64(7.281226749127613), np.float64(6.099922036410032), np.float64(5.762722051508964), np.float64(9.363979774238112), np.float64(10.214563805641086), np.float64(6.762243423216662), np.float64(7.07319256521306), np.float64(7.219818458688841), np.float64(6.65220067982529), np.float64(6.579956369642115), np.float64(7.005636202789273), np.float64(8.924208413780793), np.float64(11.817868868047846)]","[np.float64(5.265027169646333), np.float64(8.734047536141476), np.float64(9.614715930818585), np.float64(9.243330786085986), np.float64(9.055926775684922), np.float64(8.351188614084572), np.float64(8.24323381615251), np.float64(8.083698147845336), np.float64(7.766942309543069), np.float64(7.619502928578065), np.float64(8.05731275766944), np.float64(8.052013074755228), np.float64(7.858071321599782), np.float64(7.912181573392059), np.float64(7.772970939878325), np.float64(7.754683961696218), np.float64(7.632616284556415), np.float64(7.671456432928778), np.float64(7.768573350790562), np.float64(8.086097676440689)]","[0.03992486000061035, 0.0390324592590332, 0.034188032150268555, 0.02631855010986328, 0.037390708923339844, 0.02593255043029785, 0.031019210815429688, 0.034299373626708984, 0.030948400497436523, 0.035037994384765625, 0.08171296119689941, 0.027482032775878906, 0.030158519744873047, 0.04064202308654785, 0.05550050735473633, 0.041071414947509766, 0.025686979293823242, 0.03730368614196777, 0.055829763412475586, 0.1206047534942627]","[np.float64(0.03798367261886597), np.float64(0.0739384913444519), np.float64(0.06735881567001342), np.float64(0.05569449424743653), np.float64(0.047038896083831785), np.float64(0.03965961694717407), np.float64(0.04159928560256958), np.float64(0.043724470138549805), np.float64(0.036047089099884036), np.float64(0.036743862628936766), np.float64(0.051434082984924315), np.float64(0.05681952238082886), np.float64(0.041303796768188475), np.float64(0.041874542236328124), np.float64(0.04756813287734985), np.float64(0.04468096494674682), np.float64(0.04182443141937256), np.float64(0.04320019483566284), np.float64(0.050002636909484866), np.float64(0.0825797700881958)]","[0.0759673452377319, 0.0739384913444519, 0.07022832552591962, 0.06481649279594423, 0.06095255374908453, 0.05643086751302086, 0.05542304856436594, 0.053254268169403124, 0.051117279794481114, 0.04995218706130986, 0.05117488037456169, 0.051096742947896394, 0.04965625212742739, 0.04977928570338664, 0.049377836227417045, 0.049141995608806645, 0.04848920036764707, 0.04848179552290175, 0.048648509477314195, 0.05189159297943113]",52.661200284957886
Reinforce_1000_b0_hS_rs42_250612_23-52-11,0,S,1000,,0,0.99,0.001,64,50,42,"[np.float64(3.9568956871028114), np.float64(4.160211071222086), np.float64(4.125237527048405), np.float64(4.972072622640682), np.float64(4.72768764227803), np.float64(4.828499951040294), np.float64(5.5327702681635635), np.float64(5.3081979470466285), np.float64(5.275553897440313), np.float64(6.9553639011061446), np.float64(5.539538992406391), np.float64(5.463381353562459), np.float64(6.833770135197422), np.float64(5.262039052203715), np.float64(7.499986523482431), np.float64(5.993074751406599), np.float64(5.034317724791084), np.float64(5.5282943852696915), np.float64(5.391316278595427), np.float64(46.02499338141873)]","[np.float64(2.6325135848231667), np.float64(8.734047536141473), np.float64(11.789560311404712), np.float64(9.752614036030506), np.float64(8.21774304298445), np.float64(6.566904270081738), np.float64(6.211501417321447), np.float64(7.281226749127613), np.float64(6.099922036410032), np.float64(5.762722051508964), np.float64(9.363979774238112), np.float64(10.214563805641086), np.float64(6.762243423216662), np.float64(7.07319256521306), np.float64(7.219818458688841), np.float64(6.65220067982529), np.float64(6.579956369642115), np.float64(7.005636202789273), np.float64(8.924208413780793), np.float64(11.817868868047846)]","[np.float64(5.265027169646333), np.float64(8.734047536141476), np.float64(9.614715930818585), np.float64(9.243330786085986), np.float64(9.055926775684922), np.float64(8.351188614084572), np.float64(8.24323381615251), np.float64(8.083698147845336), np.float64(7.766942309543069), np.float64(7.619502928578065), np.float64(8.05731275766944), np.float64(8.052013074755228), np.float64(7.858071321599782), np.float64(7.912181573392059), np.float64(7.772970939878325), np.float64(7.754683961696218), np.float64(7.632616284556415), np.float64(7.671456432928778), np.float64(7.768573350790562), np.float64(8.086097676440689)]","[0.03373146057128906, 0.025551319122314453, 0.02779245376586914, 0.025887489318847656, 0.044115543365478516, 0.028084754943847656, 0.03141021728515625, 0.04078078269958496, 0.03353404998779297, 0.03338956832885742, 0.05676984786987305, 0.03179144859313965, 0.028806209564208984, 0.02272939682006836, 0.04387187957763672, 0.04500842094421387, 0.02753615379333496, 0.0320439338684082, 0.048636674880981445, 0.12112903594970703]","[np.float64(0.020480115413665772), np.float64(0.04868077039718628), np.float64(0.052369320392608644), np.float64(0.05734070062637329), np.float64(0.05565138816833496), np.float64(0.03806023359298706), np.float64(0.035351009368896485), np.float64(0.03918260097503662), np.float64(0.03621750354766846), np.float64(0.035593531131744384), np.float64(0.0492183780670166), np.float64(0.052265121936798095), np.float64(0.03732404470443726), np.float64(0.03674807786941528), np.float64(0.03696213960647583), np.float64(0.04023768901824951), np.float64(0.04082376003265381), np.float64(0.03912768125534058), np.float64(0.047633848190307616), np.float64(0.06918068647384644)]","[0.04096023082733155, 0.04868077039718631, 0.04856629053751632, 0.053010735511779816, 0.05140032958984376, 0.04802723487218223, 0.04681480952671596, 0.045816076397895825, 0.04445985264248321, 0.04377156734466553, 0.04532503908330747, 0.045187159776687656, 0.04409411687117361, 0.043981576647077344, 0.04314318656921391, 0.04351359069347385, 0.04287031285903036, 0.04302626742257012, 0.04337173763074373, 0.04564170932769775]",46.255576848983765
Reinforce_1000_b0_hS_rs42_250613_17-25-36,0,S,1000,,0,0.99,0.001,64,50,42,"[np.float64(4.397077016974496), np.float64(2.612482658614052), np.float64(10.11534131636622), np.float64(4.28477471643599), np.float64(5.245019455702544), np.float64(4.651909917128778), np.float64(3.4437786877961845), np.float64(10.220105436553991), np.float64(10.350000932815842), np.float64(5.071626178851735), np.float64(51.35591396458629), np.float64(5.745901458367589), np.float64(5.019272419216277), np.float64(5.988494110967946), np.float64(54.76454764248305), np.float64(8.023730811641908), np.float64(8.254033148996609), np.float64(5.348449703548074), np.float64(5.5263543063919185), np.float64(5.379054816445618)]","[np.float64(2.857906936462858), np.float64(6.7450237131918325), np.float64(11.625030716587363), np.float64(15.14424767682835), np.float64(12.053297349866462), np.float64(9.767652360845581), np.float64(8.869408406167713), np.float64(10.525366763041601), np.float64(12.008072173850316), np.float64(9.457875355089918), np.float64(9.613984772526287), np.float64(9.350169984366358), np.float64(7.457824949451375), np.float64(6.90898914867411), np.float64(7.118896666456803), np.float64(9.02259648099919), np.float64(11.266434561963006), np.float64(11.464077872221772), np.float64(9.352788727305988), np.float64(12.760352428560925)]","[np.float64(5.715813872925716), np.float64(6.74502371319183), np.float64(9.655291768700138), np.float64(10.944635695010076), np.float64(10.614494001166664), np.float64(10.552307916955243), np.float64(10.115898116881251), np.float64(10.545572628476844), np.float64(10.536381240652158), np.float64(10.328033173799458), np.float64(10.368672791901998), np.float64(10.165055975560609), np.float64(9.920850046909598), np.float64(9.69990357171968), np.float64(9.547256262849224), np.float64(9.61524018537962), np.float64(9.749512533333192), np.float64(9.82066659502874), np.float64(9.707752132698754), np.float64(10.114635178381961)]","[0.03418922424316406, 0.025779247283935547, 0.026999950408935547, 0.041378021240234375, 0.03136801719665527, 0.032073020935058594, 0.03253960609436035, 0.0629112720489502, 0.07036328315734863, 0.03554964065551758, 0.12874102592468262, 0.05948376655578613, 0.03376269340515137, 0.030216693878173828, 0.1382737159729004, 0.03965449333190918, 0.03382086753845215, 0.030267000198364258, 0.02684783935546875, 0.02911853790283203]","[np.float64(0.020980894565582275), np.float64(0.04084918022155762), np.float64(0.047476067543029785), np.float64(0.04515027523040772), np.float64(0.038629848957061765), np.float64(0.04352343320846558), np.float64(0.04093643426895142), np.float64(0.06263556718826294), np.float64(0.06695496797561645), np.float64(0.04179030656814575), np.float64(0.04364725351333618), np.float64(0.04585365056991577), np.float64(0.041924724578857424), np.float64(0.038905751705169675), np.float64(0.03630136251449585), np.float64(0.04164057970046997), np.float64(0.04725743532180786), np.float64(0.04646031379699707), np.float64(0.040688445568084715), np.float64(0.047727177143096926)]","[0.04196178913116454, 0.040849180221557604, 0.04563797473907468, 0.04299972772598264, 0.042834724426269524, 0.04317429622014365, 0.04229235580989292, 0.048039613962173454, 0.04777293629116482, 0.04678975248336791, 0.0470228121497414, 0.04663373549779254, 0.04623849098499002, 0.04552973781313213, 0.0449135405222575, 0.04504359304904939, 0.045189292851616346, 0.04520100646548799, 0.04471551945334983, 0.0454536235332489]",46.230260133743286
Reinforce_1000_b0_hS_rs42_250613_17-39-18,0,S,1000,,0,0.99,0.001,64,50,42,"[np.float64(2.2717101486430202), np.float64(1.9577513062232097), np.float64(5.039399414123466), np.float64(2.0014802423847233), np.float64(2.7782151597796236), np.float64(6.4093321150989855), np.float64(9.644588303432636), np.float64(2.0423534428755143), np.float64(0.6681533618757287), np.float64(6.051360941424252), np.float64(-0.045136849280780655), np.float64(48.07867027203167), np.float64(23.159296811521124), np.float64(10.536459641717713), np.float64(44.852713173449615), np.float64(45.5213795472895), np.float64(39.70483498678186), np.float64(40.95661579261454), np.float64(50.4007980351204), np.float64(54.58085929917083)]","[np.float64(1.510390055698307), np.float64(3.776146169186985), np.float64(3.7193328812654003), np.float64(2.6713643624659396), np.float64(3.456350710869167), np.float64(4.970177696759822), np.float64(6.138982342339814), np.float64(5.7641809172759295), np.float64(5.05834405284023), np.float64(5.105620838990602), np.float64(7.175616978598486), np.float64(14.001159893347944), np.float64(21.029204404257747), np.float64(25.058196895989028), np.float64(27.783629327966246), np.float64(30.191681503233976), np.float64(36.19376372285496), np.float64(39.17015645991703), np.float64(38.99455990802837), np.float64(42.26426337205754)]","[np.float64(3.0207801113966135), np.float64(3.776146169186986), np.float64(3.4864819579758066), np.float64(3.2237552658264654), np.float64(3.4744294591331526), np.float64(3.8058960761375835), np.float64(4.2357302829064825), np.float64(4.295467286422167), np.float64(4.418533342891753), np.float64(4.457497996935851), np.float64(4.919821276656612), np.float64(6.048108313004527), np.float64(7.398187911672169), np.float64(8.763835253430884), np.float64(10.116246767178051), np.float64(11.44231603465628), np.float64(13.184189938434157), np.float64(14.523187193018583), np.float64(15.901070987865134), np.float64(17.297294810922477)]","[0.006806135177612305, 0.01022195816040039, 0.006640911102294922, 0.007350921630859375, 0.005527973175048828, 0.017249345779418945, 0.010469436645507812, 0.008077383041381836, 0.0055387020111083984, 0.01081991195678711, 0.0067174434661865234, 0.019829273223876953, 0.020659923553466797, 0.010364294052124023, 0.022294282913208008, 0.020184040069580078, 0.01853156089782715, 0.018248558044433594, 0.022806882858276367, 0.026282310485839844]","[np.float64(0.004788737297058105), np.float64(0.008839032649993896), np.float64(0.007310786247253418), np.float64(0.006524965763092041), np.float64(0.007519371509552002), np.float64(0.008743462562561035), np.float64(0.009520463943481446), np.float64(0.009034748077392579), np.float64(0.008505234718322754), np.float64(0.008517889976501465), np.float64(0.008522911071777344), np.float64(0.010403149127960205), np.float64(0.013430089950561523), np.float64(0.014916024208068847), np.float64(0.016042912006378175), np.float64(0.01695054054260254), np.float64(0.01874502658843994), np.float64(0.019860122203826904), np.float64(0.019128937721252442), np.float64(0.01988568067550659)]","[0.009577474594116212, 0.008839032649993892, 0.008066349029541009, 0.007681999206542958, 0.0078475580215454, 0.008035820325215652, 0.008325531142098549, 0.008285552263259879, 0.00836546527014838, 0.0083320198059082, 0.008394091779535462, 0.008677208026250206, 0.009168860728924094, 0.009568467480795729, 0.010085400899251312, 0.010491226613521592, 0.011104180392097044, 0.011532215012444414, 0.011948891689902874, 0.012367561578750626]",12.538618564605713
